站名,车站地址,铁路局,类别,性质,省,市,lng火星,lat火星,WGS84_Lng,WGS84_Lat,BD_Lng,BD_Lat
虎什哈,河北省承德市滦平县虎什哈镇三道河村,北京铁路局, ,乘降所,河北,承德,116.990666,40.8611289999999,116.984354999999,40.859571,116.997267649449,40.8667608050592
金沟屯,河北省承德市滦平县金沟屯镇东村,北京铁路局, ,乘降所,河北,承德,117.516976,41.0593599999999,117.510439,41.057645,117.523490144143,41.0653953697204
滦河沿,河北省承德市滦平县金钩屯镇滦河沿村,北京铁路局, ,乘降所,河北,承德,117.543978,41.079509,117.537531,41.0778469999999,117.550475966243,41.0855695403205
南大庙,河北省承德市滦平县马营子乡南大庙村,北京铁路局, ,乘降所,河北,承德,117.070730999999,40.7712429999999,117.064123,40.769559,117.077346822857,40.7768948192688
平坊,河北省承德市滦平县平坊乡下洼子村,北京铁路局, ,乘降所,河北,承德,117.243084,40.8930209999999,117.236581,40.8914019999999,117.24967821056,40.8987703621628
张百湾,河北省承德市滦平县张百湾镇河北村,北京铁路局, ,乘降所,河北,承德,117.482273,40.9993309999999,117.475611,40.9975639999999,117.48880304476,41.0053284323364
滦平站,河北省承德市滦平县振兴路西侧164号,北京铁路局, ,客运站,河北,承德,117.316674,40.9234129999999,117.310041,40.921694,117.323227353383,40.9292084945921
平泉站,河北省承德市平泉县东方街,北京铁路局, ,客运站,河北,承德,118.699887,40.999867,118.693723,40.998168,118.70644504371,41.0056465344769
小寺沟站,河北省承德市平泉县南五十家子镇,北京铁路局, ,客运站,河北,承德,118.645786,40.8998279999999,118.639764,40.8983119999999,118.652333468017,40.9056616546182
承德站,河北省承德市双桥区车站路235号,北京铁路局, ,客运站,河北,承德,117.954476,40.9652949999999,117.948168999999,40.9637239999999,117.960842114467,40.9716318114151
上板城站,河北省承德市双桥区开发新区卸甲营村,北京铁路局, ,客运站,河北,承德,118.058046,40.8383299999999,118.05145,40.8365879999999,118.064422137268,40.8446675003417
西大庙,河北省承德市双桥区上板城镇西大庙村,北京铁路局, ,乘降所,河北,承德,117.96782,40.8050059999999,117.961499,40.8035349999999,117.974191353312,40.8113446502835
双峰寺,河北省承德市双桥区双峰寺镇三道河村,北京铁路局, ,乘降所,河北,承德,117.971408999999,41.048346,117.965044,41.0466619999999,117.977764206494,41.0546794748683
黄土坎,河北省承德市双桥区双峰寺镇西坎村,北京铁路局, ,乘降所,河北,承德,120.798070999999,41.072127,120.792762,41.0703129999999,120.804675684402,41.0778396005199
承德东,河北省承德市双桥区太平庄村,北京铁路局, ,乘降所,河北,承德,117.990262,40.889163,117.983858,40.88756,117.996624225008,40.8954991661529
洞庙河,河北省承德市兴隆县北营房镇姚栅子村,北京铁路局, ,乘降所,河北,承德,117.694759,40.571601,117.688306999999,40.5702569999999,117.701193946223,40.5777980439791
潘家店,河北省承德市兴隆县李家营乡栾家店村,北京铁路局, ,乘降所,河北,承德,117.817126,40.67418,117.810727,40.6727899999999,117.823557125668,40.6804925929702
下台子站,河北省承德市兴隆县李家营乡下台子站,北京铁路局, ,客运站,河北,承德,117.741225,40.6030939999999,117.734714999999,40.60168,117.747657411574,40.6093393687206
六道河子,河北省承德市兴隆县六道河镇五道河村,北京铁路局, ,乘降所,河北,承德,117.315948,40.395893,117.309389,40.394514,117.322514433266,40.4016938721177
兴隆县站,河北省承德市兴隆县雾灵街,北京铁路局, ,客运站,河北,承德,117.514121,40.437154,117.507659,40.4358689999999,117.520659372231,40.4431946025259
鹰手营子站,河北省承德市鹰手营子矿区,北京铁路局, ,客运站,河北,承德,117.669298,40.55568,117.662904,40.554392,117.675740121677,40.5618524330211
榆树沟,河北省承德县甲山镇皇庄村,北京铁路局, ,乘降所,河北,承德,118.404850999999,40.7857089999999,118.398375,40.7839659999999,118.411328393149,40.7918163675685
上谷,河北省承德县上谷乡,北京铁路局, ,乘降所,河北,承德,118.480765,40.796135,118.474476,40.7945089999999,118.487293666955,40.8021762344909
下板城站,河北省承德县下板城镇车站路1号,北京铁路局, ,客运站,河北,承德,118.176748,40.7741869999999,118.170308,40.7725569999999,118.183175135756,40.7805025609118
磁县站,河北省磁县友谊路2号,北京铁路局, ,客运站,河北,邯郸,114.372906,36.360387,114.366795999999,36.3601579999999,114.379374609441,36.3665187266672
定州站,河北省定州市博陵北街62号,北京铁路局, ,客运站,河北,保定,114.973517,38.5299369999999,114.967532,38.5293649999999,114.980129992596,38.5355831775953
定州东站,河北省定州市杨家乡小渡河村,北京铁路局, ,客运站,河北,保定,115.07576,38.508882,115.069435,38.50806,115.082381154779,38.5145445555133
高碑店东站,河北省高碑店市方官镇庄夥村兴隆大街高碑店东站,北京铁路局, ,客运站,河北,保定,115.945041,39.289054,115.939145999999,39.288144,115.95139862718,39.2953810709508
高碑店站,河北省高碑店市迎宾路1号,北京铁路局, ,客运站,河北,保定,115.858912,39.3287139999999,115.852979,39.32779,115.865304895173,39.335031047204
和村,河北省邯郸市峰峰矿区和村镇柏泗村,北京铁路局, ,乘降所,河北,邯郸,114.123268999999,36.556621,114.116963,36.5563069999999,114.129698258362,36.5629496530062
临水,河北省邯郸市峰峰矿区临水镇,北京铁路局, ,乘降所,河北,邯郸,114.236679,36.433573,114.23068,36.4334819999999,114.243125974157,36.4398342792726
新坡,河北省邯郸市峰峰矿区新坡镇,北京铁路局, ,乘降所,河北,邯郸,114.295152,36.470925,114.289147,36.470784,114.301598353057,36.4771276923036
邯郸东站,河北省邯郸市高开区高铁邯郸东站,北京铁路局, ,客运站,河北,邯郸,114.559179,36.62012,114.55351,36.620086,114.565731907808,36.6260727680887
邯郸站,河北省邯郸市邯山区车站街2号,北京铁路局, ,客运站,河北,邯郸,114.476688999999,36.6033919999999,114.470723,36.603149,114.483222360338,36.6094395082983
涉县站,河北省邯郸市涉县迎宾街,北京铁路局, ,客运站,河北,邯郸,113.668269,36.57721,113.661961,36.5771659999999,113.674720723709,36.583375409655
前磨头站,河北省衡水深州市前磨头镇商业街南头,北京铁路局, ,客运站,河北,衡水,115.492687,37.7959129999999,115.486600999999,37.795161,115.499201667255,37.8019192920621
深州站,河北省衡水深州市桃源大街1号,北京铁路局, ,客运站,河北,衡水,115.61317,38.011437,115.607337,38.010924,115.6196284313,38.0175550628207
龙华站,河北省衡水市景县龙华镇衡德路北,北京铁路局, ,客运站,河北,衡水,116.022788,37.611769,116.016858,37.6109549999999,116.02913847004,37.6180929706177
饶阳站,河北省衡水市饶阳县富强街186号,北京铁路局, ,客运站,河北,衡水,115.717608,38.237431,115.711578,38.2367959999999,115.724040511818,38.2436474599346
衡水站,河北省衡水市桃城区中心街1号,北京铁路局, ,客运站,河北,衡水,115.690906,37.7441389999999,115.684974,37.743459,115.697316321486,37.7503198831884
大营镇站,河北省衡水市枣强县大营镇站前街,北京铁路局, ,客运站,河北,衡水,115.735326,37.318489,115.72939,37.3178309999999,115.741731582929,37.324713242148
枣强站,河北省衡水市枣强县富强路中段,北京铁路局, ,客运站,河北,衡水,115.738577,37.504724,115.73262,37.504001,115.744980163386,37.5109507106901
上安,河北省井陉县上安西村,北京铁路局, ,乘降所,河北,保定,114.199943,38.060834,114.193681,38.0601369999999,114.206371549501,38.0671225013363
南张村,河北省井陉县秀林镇南张村,北京铁路局, ,乘降所,河北,保定,114.065136999999,37.996186,114.058628,37.995361,114.071517172888,38.0025104971605
百里峡站,河北省涞水县九龙镇苟各庄村,北京铁路局, ,客运站,河北,保定,115.39404,39.683492,115.387508999999,39.682132,115.400558164579,39.6893698825628
野三坡站,河北省涞水县野三坡镇,北京铁路局, ,客运站,河北,保定,115.453948,39.6709979999999,115.447496,39.669696,115.460466520352,39.6769551601989
白涧站,河北省涞水县赵各庄镇,北京铁路局, ,客运站,河北,保定,115.289725,39.6461839999999,115.283406,39.6449879999999,115.296269756529,39.6519575915924
福山口,河北省涞水县赵各庄镇福山口火车站,北京铁路局, ,乘降所,河北,保定,115.341401,39.6748559999999,115.334957,39.6735639999999,115.347925938182,39.6806736302737
艾河,河北省涞源县北石佛乡艾河村艾河火车站,北京铁路局, ,乘降所,河北,保定,114.547821,39.3937669999999,114.541808,39.3928239999999,114.554340326972,39.3997227275729
小西庄,河北省涞源县城关镇小西庄火车站,北京铁路局, ,乘降所,河北,保定,114.629285,39.4020799999999,114.623332,39.401166,114.635805328068,39.4079304106343
浮图峪,河北省涞源县浮图峪村浮图峪火车站,北京铁路局, ,乘降所,河北,保定,114.832949,39.3667159999999,114.826922,39.365752,114.839548292891,39.3724230707917
涞源站,河北省涞源县涞源火车站,北京铁路局, ,客运站,河北,保定,114.71163,39.371611,114.70551,39.3705709999999,114.718174851981,39.3773840604474
塔崖驿,河北省涞源县塔崖驿乡塔崖驿村塔崖驿火车站,北京铁路局, ,乘降所,河北,保定,115.007754,39.4297189999999,115.001523,39.428597,115.014327617137,39.4353480610508
王安镇,河北省涞源县王安镇火车站,北京铁路局, ,乘降所,河北,保定,114.946999,39.4084629999999,114.940995,39.4075149999999,114.953581926943,39.4141052916951
三河县站,河北省廊坊三河市居安小区府东路南,北京铁路局, ,客运站,河北,廊坊,117.09884,39.9789579999999,117.092299999999,39.977535,117.105448120127,39.9846219107815
燕郊站,河北省廊坊三河市燕郊开发区京榆大街938号,北京铁路局, ,客运站,河北,廊坊,116.825766,39.941741,116.819755,39.9406,116.832376264199,39.9474511967388
廊坊站,河北省廊坊市安次区常甫路北端,北京铁路局, ,客运站,河北,廊坊,116.70873,39.509501,116.702754,39.508367,116.715269261445,39.5152721465956
大厂县,河北省廊坊市大厂回族自治县夏垫镇,北京铁路局, ,乘降所,河北,廊坊,116.916649,39.951861,116.9107,39.950808,116.923253688107,39.9575174746877
廊坊北站,河北省廊坊市广阳区解放道55号,北京铁路局, ,客运站,河北,廊坊,116.705753,39.513164,116.699783,39.512033,116.71229056753,39.5189371942111
马柳,河北省迁安市太平庄乡,北京铁路局, ,乘降所,河北,唐山,118.521423,39.858794,118.515421,39.857593,118.52794635326,39.8647848079264
滦河站,河北省迁安市野鸡坨镇野鸡坨村,北京铁路局, ,客运站,河北,唐山,118.671539999999,39.8568459999999,118.665592,39.855673,118.678079066989,39.8626493201086
北戴河站,河北省秦皇岛市北戴河区站南大街54号,北京铁路局, ,客运站,河北,秦皇岛,119.420096,39.850926,119.41378,39.8494639999999,119.426624949733,39.8568383370378
昌黎站,河北省秦皇岛市昌黎县民生街南端,北京铁路局, ,客运站,河北,秦皇岛,119.167823,39.7044009999999,119.161589,39.703035,119.174424977033,39.7100986636308
抚宁站,河北省秦皇岛市抚宁县迎宾路与102国道交叉环岛北200米铁工小区,北京铁路局, ,客运站,河北,秦皇岛,119.249191,39.8935469999999,119.243067,39.8922639999999,119.255771463461,39.8992920621641
卢龙站,河北省秦皇岛市卢龙县印庄乡政府北700米,北京铁路局, ,客运站,河北,秦皇岛,118.983571,39.952261,118.977519,39.95103,118.990164408534,39.9578857228856
任丘站,河北省任丘市渤海路1号,北京铁路局, ,客运站,河北,沧州,116.144326,38.69426,116.138225,38.6933909999999,116.150751865259,38.7005874440787
段甲岭,河北省三河市段甲岭镇,北京铁路局, ,乘降所,河北,沧州,117.168769,39.986082,117.162297,39.9847419999999,117.17538330896,39.9917902182338
三平,河北省三河市李旗庄镇,北京铁路局, ,乘降所,河北,沧州,116.996972,39.96175,116.99075,39.9605239999999,117.003561624968,39.9673791112667
沙河市站,河北省沙河市白云路12号,北京铁路局, ,客运站,河北,邢台,114.497629,36.861134,114.491718,36.860784,114.504160620071,36.8671566347698
井店站,河北省涉县井店镇下庄,北京铁路局, ,客运站,河北,邯郸,113.722573,36.6049569999999,113.716185,36.60481,113.729015201843,36.6111751740281
豆庄,河北省涉县木井乡豆庄村,北京铁路局, ,乘降所,河北,邯郸,113.847019,36.72974,113.840846,36.72963,113.853454118495,36.7360588923508
偏店,河北省涉县偏店乡,北京铁路局, ,乘降所,河北,邯郸,113.754052,36.646351,113.747663,36.646166,113.760494967069,36.6526010603894
悬钟,河北省涉县索堡镇悬钟村,北京铁路局, ,乘降所,河北,邯郸,113.578129,36.6600979999999,113.571862,36.6600839999999,113.584628995554,36.6661926101695
良村,河北省石家庄藁城市良村火车站,北京铁路局, ,乘降所,河北,石家庄,114.67403,38.04075,114.668145999999,38.040173,114.680578535721,38.0465609129505
藁城站,河北省石家庄藁城市迎宾大道西25号,北京铁路局, ,客运站,河北,石家庄,114.83249,38.0280759999999,114.826618,38.027506,114.83910338798,38.0337905681874
晋州站,河北省石家庄晋州市沧石路南光明街1号,北京铁路局, ,客运站,河北,石家庄,115.032216,38.0212179999999,115.026062,38.020446,115.038808811569,38.0268582421927
高邑站,河北省石家庄市高邑县凤中路新建大街53号,北京铁路局, ,客运站,河北,石家庄,114.597613999999,37.604959,114.591888,37.604427,114.604132312011,37.6108495852005
高邑西站,河北省石家庄市高邑县站前街1号,北京铁路局, ,客运站,河北,石家庄,114.531538,37.629868,114.525675,37.6292419999999,114.538053280545,37.6358437616294
南峪站,河北省石家庄市井陉县南峪镇,北京铁路局, ,客运站,河北,石家庄,113.937737,37.990149,113.931524999999,37.989643,113.944118477944,37.9964750328644
井南站,河北省石家庄市井陉县天长镇,北京铁路局, ,客运站,河北,石家庄,114.023998,37.998485,114.017568999999,37.9977519999999,114.030366348327,38.0048079178294
井陉站,河北省石家庄市井陉县微水镇,北京铁路局, ,客运站,河北,石家庄,114.137398,38.034812,114.130951999999,38.0339999999999,114.143812933749,38.0411318287616
石家庄站,河北省石家庄市桥西区京广西街,北京铁路局, ,客运站,河北,石家庄,114.48447,38.010514,114.478375,38.009798,114.490989665556,38.0165484908404
石家庄北站,河北省石家庄市新华区市庄路265号,北京铁路局, ,客运站,河北,石家庄,114.465388,38.0661289999999,114.459211999999,38.065373,114.471900528941,38.0721830008857
元氏站,河北省石家庄市元氏县站西路26号,北京铁路局, ,客运站,河北,石家庄,114.544407,37.759504,114.538573,37.758912,114.550928920588,37.7654651834682
正定机场站,河北省石家庄市正定县新城铺镇合家庄村东正定机场站,北京铁路局, ,客运站,河北,石家庄,114.71153,38.2526039999999,114.705541999999,38.2519989999999,114.718102967515,38.258387749397
迁安站,河北省唐山迁安市城南油井西400米,北京铁路局, ,客运站,河北,唐山,118.693033,39.92625,118.687023999999,39.9250329999999,118.699582834852,39.9320344937028
